id,genre
786,Dance
787,Reggae
788,Comedy
789,Dance
790,Dance
791,Disco
792,Rap/Hip Hop
793,R&amp;B
794,Dancefloor
795,Dance
796,Dance
797,Films/Games
798,Indie Rock
799,Rap/Hip Hop
800,Dance
801,Dancefloor
802,R&amp;B
803,Rap/Hip Hop
804,Pop
805,Rap/Hip Hop
806,Films/Games
807,Reggae
808,International Pop
809,Dance
810,Indie Pop/Folk
811,Films/Games
812,Dance
813,Indie Rock
814,Rock &amp; Roll/Rockabilly
815,Dance
816,Films/Games
817,Hard Rock
818,International Pop
819,Rap/Hip Hop
820,Dance
821,Films/Games
822,Rap/Hip Hop
823,R&amp;B
824,Kids
825,Pop
826,International Pop
827,Rock &amp; Roll/Rockabilly
828,Indie Pop
829,Indie Rock
830,Dance
831,Indie Rock
832,Jazz
833,Reggae
834,Films/Games
835,Pop
836,Pop
837,Rap/Hip Hop
838,Indie Rock
839,Film Scores
840,International Pop
841,Pop
842,Pop
843,Film Scores
844,Rap/Hip Hop
845,R&amp;B
846,Films/Games
847,Rap/Hip Hop
848,Dance
849,Dance
850,Rap/Hip Hop
851,Alternative
852,Dance
853,Dance
854,Pop
855,Dance
856,Alternative
857,Pop
858,Electro
859,Pop
860,Indie Rock
861,Indie Rock/Rock pop
862,Dancefloor
863,Pop
864,Pop
865,Pop
866,Indie Pop/Folk
867,Rap/Hip Hop
868,Pop
869,Dance
870,Indie Pop
871,Pop
872,Dance
873,Dance
874,Rap/Hip Hop
875,Hard Rock
876,Dance
877,Indie Rock
878,Dance
879,Pop
880,Dance
881,Rap/Hip Hop
882,Dance
883,Metal
884,Dance
885,Rap/Hip Hop
886,Rap/Hip Hop
887,Indie Rock
888,Dance
889,R&amp;B
890,International Pop
891,International Pop
892,Dance
893,Dance
894,Dance
895,Rap/Hip Hop
896,International Pop
897,Indie Rock
898,Rap/Hip Hop
899,Rap/Hip Hop
900,Pop
901,Pop
902,Rap/Hip Hop
903,Films/Games
904,Dirty South
905,Pop
906,Rap/Hip Hop
907,Films/Games
908,Dance
909,Pop
910,R&amp;B
911,Dance
912,Techno/House
913,Indie Rock
914,Films/Games
915,Rap/Hip Hop
916,Dancefloor
917,Dance
918,Films/Games
919,Indie Rock
920,Reggae
921,Dance
922,Dance
923,Dance
924,Dance
925,R&amp;B
926,Rap/Hip Hop
927,Pop
928,Dance
929,Films/Games
930,Dance
931,Rock
932,Reggae
933,Hard Rock
934,Dancefloor
935,Films/Games
936,Dance
937,Dance
938,Dance
939,Techno/House
940,Dance
941,Reggae
942,R&amp;B
943,Pop
944,Pop
945,Films/Games
946,Rap/Hip Hop
947,Dance
948,Opera
949,Dancefloor
950,Films/Games
951,Pop
952,Alternative
953,Rap/Hip Hop
954,Indie Rock
955,Dance
956,Kids
957,International Pop
958,Pop
959,Rap/Hip Hop
960,Reggae
961,Dancefloor
962,R&amp;B
963,Dance
964,Metal
965,Indie Rock/Rock pop
966,Films/Games
967,Films/Games
968,Rap/Hip Hop
969,Dance
970,Reggae
971,Indie Rock
972,Reggae
973,Indie Rock
974,Rap/Hip Hop
975,Indie Rock
976,Dance
977,Dance
978,Rap/Hip Hop
979,Rap/Hip Hop
980,Indie Rock
981,Classical
982,Pop
983,Pop
984,Dance
985,R&amp;B
986,Reggae
987,Pop
988,Latin Music
989,Country
990,Techno/House
991,Dance
992,Dancefloor
993,Dance
994,Rap/Hip Hop
995,Films/Games
996,Dancefloor
997,Pop
998,Latin Music
999,Rap/Hip Hop
1000,Dance
1001,Films/Games
1002,Film Scores
1003,Films/Games
1004,Films/Games
1005,Films/Games
1006,Dance
1007,Rap/Hip Hop
1008,Reggae
1009,Reggae
1010,Metal
1011,Dance
1012,Dance
1013,Rap/Hip Hop
1014,Rap/Hip Hop
1015,Rap/Hip Hop
1016,R&amp;B
1017,Techno/House
1018,Kids
1019,Dance
1020,Dance
1021,Electro
1022,Pop
1023,International Pop
1024,Dancefloor
1025,Dance
1026,Alternative
1027,Classical
1028,Techno/House
1029,Pop
1030,Films/Games
1031,Indie Rock
1032,Pop
1033,Dance
1034,Dance
1035,Dance
1036,R&amp;B
1037,Indian Music
1038,International Pop
1039,Indie Rock
1040,Electro
1041,Dancefloor
1042,Indie Pop/Folk
1043,Pop
1044,Alternative
1045,Dance
1046,Films/Games
1047,Films/Games
1048,Reggae
1049,International Pop
1050,Films/Games
1051,Pop
1052,Pop
1053,Pop
1054,Dance
1055,Films/Games
1056,Dance
1057,Dance
1058,Rap/Hip Hop
1059,Rap/Hip Hop
1060,Classical
1061,Films/Games
1062,Dance
1063,Films/Games
1064,Pop
1065,Dance
1066,Rap/Hip Hop
1067,Classical
1068,R&amp;B
1069,Rock &amp; Roll/Rockabilly
1070,International Pop
1071,Rap/Hip Hop
1072,Pop
1073,Dance
1074,Dance
1075,Rap/Hip Hop
1076,Indie Pop/Folk
1077,Pop
1078,Dancefloor
1079,Dance
1080,Electro Hip Hop
1081,Dancefloor
1082,Dance
1083,Films/Games
1084,Films/Games
1085,Dance
1086,Rap/Hip Hop
1087,Pop
1088,Pop
1089,Indie Pop/Folk
1090,Dance
1091,Rap/Hip Hop
1092,Dance
1093,Films/Games
1094,Dance
1095,R&amp;B
1096,Rap/Hip Hop
1097,Pop
1098,Dirty South
1099,International Pop
1100,Opera
1101,Pop
1102,Films/Games
1103,Kids
1104,Pop
1105,Indie Rock
1106,Pop
1107,Electro
1108,Pop
1109,Reggae
1110,Pop
1111,Electro
1112,Films/Games
1113,Hard Rock
1114,Dance
1115,Dirty South
1116,Dance
1117,Dirty South
1118,Indie Rock
1119,Dance
1120,Techno/House
1121,Rap/Hip Hop
1122,Alternative
1123,Pop
1124,Pop
1125,Rock
1126,Jazz
1127,Indie Rock
1128,Films/Games
1129,Dance
1130,R&amp;B
1131,Indie Rock
1132,Films/Games
1133,Dance
1134,Pop
1135,Films/Games
1136,Films/Games
1137,Dance
1138,Dance
1139,Indie Rock
1140,Film Scores
1141,Pop
1142,Rap/Hip Hop
1143,Films/Games
1144,Rap/Hip Hop
1145,Rap/Hip Hop
1146,Dance
1147,Dance
1148,International Pop
1149,Alternative
1150,Techno/House
1151,Alternative
1152,Pop
1153,Dirty South
1154,Rap/Hip Hop
1155,Indie Rock
1156,Pop
1157,Comedy
1158,Rock
1159,Dance
1160,Pop
1161,Dance
1162,Dancefloor
1163,Rap/Hip Hop
1164,R&amp;B
1165,Films/Games
1166,Films/Games
1167,Film Scores
1168,R&amp;B
1169,Pop
1170,Dance
1171,International Pop
1172,Dance
1173,Alternative
1174,Pop
1175,Rap/Hip Hop
1176,International Pop
1177,Reggae
1178,Films/Games
1179,Pop
1180,Films/Games
1181,Indie Rock
1182,Films/Games
1183,Indie Rock
1184,Pop
1185,Alternative
1186,Country
1187,Dirty South
1188,Pop
1189,Pop
1190,Dancefloor
1191,Pop
1192,Rap/Hip Hop
1193,International Pop
1194,Spirituality &amp; Religion
1195,Dance
1196,Indie Rock
1197,Rap/Hip Hop
1198,Latin Music
1199,Alternative
1200,Rock
1201,International Pop
1202,International Pop
1203,Dance
1204,Pop
1205,Pop
1206,Dirty South
1207,Pop
1208,Pop
1209,Techno/House
1210,Dance
1211,Dance
1212,Pop
1213,Reggae
1214,Dance
1215,Dancefloor
1216,Indie Rock
1217,Kids
1218,Dance
1219,Dance
1220,Dance
1221,Reggae
1222,Dance
1223,Pop
1224,Reggae
1225,Dance
1226,Dance
1227,Pop
1228,Dancefloor
1229,Indie Rock
1230,Indie Rock
1231,Techno/House
1232,Rap/Hip Hop
1233,Alternative
1234,Hard Rock
1235,Dance
1236,Alternative
1237,Pop
1238,Reggae
1239,Rap/Hip Hop
1240,Reggae
1241,International Pop
1242,Pop
1243,Films/Games
1244,Dance
1245,Rap/Hip Hop
1246,Dancefloor
1247,Dancefloor
1248,Dance
1249,Comedy
1250,Indie Pop
1251,Rap/Hip Hop
1252,Alternative
1253,Films/Games
1254,Reggae
1255,Films/Games
1256,Disco
1257,Reggae
1258,Dance
1259,Pop
1260,Classical
1261,Dance
1262,Reggae
1263,Dance
1264,Folk
1265,Dance
1266,Indie Rock
1267,Dance
1268,International Pop
1269,International Pop
1270,Pop
1271,International Pop
1272,Films/Games
1273,Pop
1274,Folk
1275,Electro
1276,Dance
1277,Rap/Hip Hop
1278,Dance
1279,Rap/Hip Hop
1280,Rap/Hip Hop
1281,Pop
1282,Pop
1283,International Pop
1284,Dance
1285,Dance
1286,Indie Rock
1287,Rap/Hip Hop
1288,Dancefloor
1289,Pop
1290,Dance
1291,Dance
1292,International Pop
1293,Hard Rock
1294,Pop
1295,Pop
1296,Films/Games
1297,International Pop
1298,Rap/Hip Hop
1299,Dance
1300,Dance
1301,Indie Pop/Folk
1302,Dance
1303,Rap/Hip Hop
1304,Dance
1305,Rock
1306,Electro
1307,Rap/Hip Hop
1308,Alternative
1309,Films/Games
1310,R&amp;B
1311,Pop
1312,Rap/Hip Hop
1313,Dance
1314,Rap/Hip Hop
1315,Film Scores
1316,Dance
1317,Latin Music
1318,Pop
1319,Dance
1320,Dance
1321,Film Scores
1322,Dance
1323,Dance
1324,Rap/Hip Hop
1325,Pop
1326,Dancefloor
1327,International Pop
1328,Reggae
1329,Alternative
1330,Film Scores
1331,Hard Rock
1332,Pop
1333,Techno/House
1334,Indie Rock
1335,Dance
1336,Pop
1337,Alternative
1338,Dance
1339,Pop
1340,Dancehall/Ragga
1341,Electro
1342,International Pop
1343,Rap/Hip Hop
1344,Indie Rock
1345,Indie Rock
1346,Pop
1347,Folk
1348,Electro
1349,Singer &amp; Songwriter
1350,Indie Rock
1351,Dance
1352,Pop
1353,Hard Rock
1354,Films/Games
1355,Dancefloor
1356,Films/Games
1357,Indie Rock
1358,Rap/Hip Hop
1359,Films/Games
1360,International Pop
1361,Pop
1362,International Pop
1363,International Pop
1364,Indie Rock
1365,Comedy
1366,Dance
1367,Pop
1368,Rap/Hip Hop
1369,Indie Rock
1370,Dance
1371,Reggae
1372,Kids
1373,Rap/Hip Hop
1374,Indie Pop/Folk
1375,Pop
1376,Classical
1377,Rock
1378,Dirty South
1379,Films/Games
1380,Dance
1381,International Pop
1382,Films/Games
1383,Rap/Hip Hop
1384,Rap/Hip Hop
1385,Pop
1386,Dancefloor
1387,Dance
1388,Dance
1389,Dance
1390,Pop
1391,Rap/Hip Hop
1392,R&amp;B
1393,Pop
1394,Dancefloor
1395,Films/Games
1396,Rap/Hip Hop
1397,Indie Pop/Folk
1398,Classical
1399,Pop
1400,Dance
1401,Dancefloor
1402,Rap/Hip Hop
1403,Techno/House
1404,Rap/Hip Hop
1405,R&amp;B
1406,Rap/Hip Hop
1407,Alternative
1408,Indie Rock
1409,Rap/Hip Hop
1410,Dance
1411,Dancefloor
1412,Dance
1413,Rap/Hip Hop
1414,Dance
1415,Classical
1416,Films/Games
1417,Film Scores
1418,Rap/Hip Hop
1419,Dance
1420,Rap/Hip Hop
1421,Rap/Hip Hop
1422,Indie Rock
1423,Dance
1424,Classical
1425,R&amp;B
1426,Dance
1427,International Pop
1428,Dance
1429,Dance
1430,Dancefloor
1431,Pop
1432,Indie Rock
1433,Reggae
1434,Rap/Hip Hop
1435,Reggae
1436,Film Scores
1437,Rock
1438,Alternative
1439,Kids
1440,International Pop
1441,Dance
1442,Dance
1443,Pop
1444,Dirty South
1445,Dance
1446,Dance
1447,International Pop
1448,Pop
1449,Alternative
1450,Pop
1451,Films/Games
1452,Films/Games
1453,Pop
1454,Indie Pop
1455,Dance
1456,Alternative
1457,Alternative
1458,Pop
1459,Films/Games
1460,Dance
1461,Metal
1462,Dance
1463,Indie Rock
1464,Techno/House
1465,Dance
1466,Films/Games
1467,Indie Rock
1468,International Pop
1469,Dance
1470,Dancefloor
1471,Alternative
1472,Electro
1473,Dance
1474,Indie Pop/Folk
1475,Reggae
1476,Alternative
1477,Indie Rock
1478,Dance
1479,Dance
1480,Indie Rock
1481,Dance
1482,Films/Games
1483,Rap/Hip Hop
1484,Films/Games
1485,Latin Music
1486,Reggae
1487,Indie Rock
1488,Dance
1489,Rap/Hip Hop
1490,Films/Games
1491,Reggae
1492,Films/Games
1493,Indie Rock
1494,Dance
1495,Films/Games
1496,R&amp;B
1497,Pop
1498,Dance
1499,Dance
1500,Pop
1501,Hard Rock
1502,Dance
1503,Rap/Hip Hop
1504,Dirty South
1505,Indie Rock
1506,Classical
1507,Soul &amp; Funk
1508,Soundtracks
1509,Techno/House
1510,Rap/Hip Hop
1511,Dance
1512,Reggae
1513,Films/Games
1514,Rap/Hip Hop
1515,Urban Cowboy
1516,Pop
1517,Singer &amp; Songwriter
1518,Rap/Hip Hop
1519,Techno/House
1520,Alternative
1521,Hard Rock
1522,Reggae
1523,Dance
1524,Dance
1525,Dance
1526,Classical
1527,Films/Games
1528,Classical
1529,Dance
1530,Rap/Hip Hop
1531,Indie Rock
1532,International Pop
1533,Dance
1534,Dance
1535,International Pop
1536,Film Scores
1537,Dirty South
1538,Rap/Hip Hop
1539,Rap/Hip Hop
1540,Indie Rock
1541,Dancefloor
1542,Dance
1543,Indie Rock
1544,Films/Games
1545,Pop
1546,Pop
1547,Dancefloor
1548,Opera
1549,Films/Games
1550,Indie Rock
1551,Pop
1552,Dance
1553,Indie Rock
1554,Dancefloor
1555,Pop
1556,International Pop
1557,Dance
1558,International Pop
1559,Indie Pop/Folk
1560,Dance
1561,Dance
1562,Opera
1563,Pop
1564,Pop
1565,Rap/Hip Hop
1566,Pop
1567,Pop
1568,Dance
1569,Dance
1570,Reggae
1571,Metal
1572,Pop
1573,Dance
1574,Films/Games
1575,Reggae
1576,Dance
1577,Dancefloor
1578,Films/Games
1579,Dance
1580,Films/Games
1581,Indie Pop/Folk
1582,Dance
1583,Dance
1584,Films/Games
1585,Indie Rock
1586,Dance
1587,Kids
1588,Dance
1589,Dancefloor
1590,Dirty South
1591,Rap/Hip Hop
1592,Film Scores
1593,Techno/House
1594,Films/Games
1595,Reggae
1596,Indie Rock
1597,Rap/Hip Hop
1598,Rock &amp; Roll/Rockabilly
1599,Alternative
1600,Pop
1601,Dance
1602,R&amp;B
1603,Electro
1604,Dancefloor
1605,Films/Games
1606,Reggae
1607,Films/Games
1608,Films/Games
1609,Reggae
1610,Films/Games
1611,Indie Rock
1612,Indie Rock
1613,Dancefloor
1614,Dance
1615,R&amp;B
1616,Classical
1617,R&amp;B
1618,Alternative
1619,Techno/House
1620,Dance
1621,Kids
1622,International Pop
1623,Dance
1624,Dirty South
1625,Rap/Hip Hop
1626,R&amp;B
1627,Alternative
1628,Dance
1629,Dance
1630,Indie Rock
1631,Rap/Hip Hop
1632,Films/Games
1633,Dance
1634,Techno/House
1635,Dance
1636,Dance
1637,Dance
1638,Rap/Hip Hop
1639,Rap/Hip Hop
1640,International Pop
1641,Pop
1642,Comedy
1643,Electro
1644,Pop
1645,Films/Games
1646,Alternative
1647,Classical
1648,Reggae
1649,International Pop
1650,Films/Games
1651,Dance
1652,Indie Rock
1653,International Pop
1654,Dance
1655,Dance
1656,Rap/Hip Hop
1657,Dance
1658,Dance
1659,Pop
1660,Electro Hip Hop
1661,Dance
1662,Films/Games
1663,Dance
1664,Pop
1665,Reggae
1666,Pop
1667,Dance
1668,Rock &amp; Roll/Rockabilly
1669,Dance
1670,Pop
1671,Disco
1672,Dance
1673,Dance
1674,Reggae
1675,R&amp;B
1676,Classical Period
1677,Kids
1678,Pop
1679,Alternative
1680,Dance
1681,International Pop
1682,International Pop
1683,Pop
1684,Pop
1685,Dance
1686,Dancefloor
1687,Dance
1688,Dance
1689,Dance
1690,Dance
1691,Dance
1692,Comedy
1693,Pop
1694,Indie Rock
1695,R&amp;B
1696,Films/Games
1697,Films/Games
1698,Dance
